t,x,y,vx,vy
105.29999999999829,15122.450950217795,3925.2810036070896,200.56332383265746,-65.17752674184918
105.39999999999829,15142.513188790712,3918.615309444197,200.5679984841397,-65.54032676016725
105.49999999999828,15162.567448822634,3913.117410654877,200.57545773805492,-65.54188425378148
105.59999999999827,15182.613737191152,3901.1217997583803,200.4745308189165,-65.62578842160676
105.69999999999827,15202.65206076076,3902.998936101403,200.34864705590525,-65.4157820286171
105.79999999999826,15222.682426382928,3891.267261440603,200.25753261475938,-65.49528089670687
105.89999999999826,15242.704840896156,3883.748494650027,200.39313632476808,-65.49392009657772
105.99999999999825,15262.719311126051,3877.2929402132536,200.04618719669725,-65.3087447382997
106.09999999999825,15282.72584388538,3877.273571999179,199.98503744867867,-65.31579627958311
106.19999999999824,15302.724445974145,3866.503771431192,199.8299822099257,-65.33669029332447
106.29999999999824,15322.715124179636,3855.237366645997,199.80786240559522,-65.14580241329655
106.39999999999823,15342.697885276504,3854.2110010691213,199.77939435860958,-65.28231707019441
106.49999999999822,15362.672736026816,3846.2824787340746,199.52320170001394,-65.17485617056884
106.59999999999822,15382.639683180121,3839.9136909942736,199.76464619134828,-65.06032678302199
106.69999999999821,15402.598733473516,3833.6376291883053,199.75391176765757,-65.27755108586034
106.7999999999982,15422.549893631704,3826.1117604936385,199.5633620501973,-65.02619676557636
106.8999999999982,15442.49317036705,3818.5923172052835,199.46489446241856,-64.9069892630279
106.9999999999982,15462.428570379656,3813.718830166542,199.40168518325677,-65.15866441636925
107.09999999999819,15482.356100357409,3805.70048482498,199.24661155213496,-65.02839656875312
107.19999999999818,15502.275766976047,3802.9747395062736,199.18292166556517,-64.99016875367896
107.29999999999818,15522.187576899218,3792.1300535508944,199.2552475828408,-65.01855501769089
107.39999999999817,15542.091536778538,3791.7359606691375,198.92325176334765,-64.91579525726279
107.49999999999817,15561.987653253658,3777.7892377754433,198.91327235196638,-64.91409994005197
107.59999999999816,15581.87593295231,3776.272171912653,198.8328645069221,-64.91581736856652
107.69999999999816,15601.756382490377,3766.9873180972627,198.81187490680645,-64.97592063222608
107.79999999999815,15621.629008471942,3763.4778100429726,198.51331227571924,-64.96409485153903
107.89999999999814,15641.493817489354,3758.2579496475732,198.42497439062507,-64.7846546862291
107.99999999999814,15661.35081612328,3747.7367044071693,198.32165434182141,-64.86672063564863
108.09999999999813,15681.200010942763,3746.8709003302374,198.42599496738836,-64.73954583685962
108.19999999999813,15701.041408505278,3737.6565930003076,198.48713123732807,-64.74032730650825
108.29999999999812,15720.875015356789,3732.541612942587,198.30012516865014,-64.7161570102014
108.39999999999812,15740.700838031808,3725.97467184729,198.24006423605914,-64.67827111616711
108.49999999999811,15760.51888305344,3714.7214525037475,197.90201875470697,-64.81341260189016
108.5999999999981,15780.329156933452,3712.434261058848,198.04163695557358,-64.72887082720388
108.6999999999981,15800.131666172318,3704.915986181834,197.87430094441618,-64.76556578436087
